"lambda_label","candidate","k_min","k_m2","A","B","Phi050","nearest_pair_multiplicity","pair_indices","design_sha256"
"lambda050",363,2,12.3636363636364,0.5,0.9375,0.71875,30,"1;4;5;8;9;11","12c49faf00495200afbe9c71b65dd8609d4952a9e722cbac49a856dd75d16fc8"
