"candidate","k_min","k_m2","A","B","Phi050","nearest_pair_multiplicity","pair_indices","design_sha256"
74,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;3;7;11;12","effdd552ef8def5daa800b2565dc75db615eb4fa7dbfcdeddf321466deef9a60"
75,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;3;8;9;10","b5352ebe201e6e46a1433e8be8026c930042855a3c6036847a52dec6cff4e63c"
76,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;3;8;9;11","7e6b87eaa38b99b7a1c699225673292ecf35cc9415d5aa7e7f7c7bd6fff850a1"
77,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;3;8;9;12","e0e8f0ec6b3e358b735acbb55e3cb59e4d8e25d2bd997f4fc7731c6aac4622ab"
78,1,13.2727272727273,0,0.625,0.3125,12,"1;2;3;8;10;11","d679da802c5eaa47dbed5b95e4f9f7ec597cf24aea81f7502efc4a67b391455a"
79,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;3;8;10;12","bf9a8754dab66fc0992e2e0793547f612e1af6775645157ee1e2d1bddd750e05"
80,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;3;8;11;12","846fdf55f607b8d6a64d112ab8ba568c238014663810865753e0d15c68a2888b"
81,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;3;9;10;11","75bb6a502945c90a104eadc54c028f747ff6f154627a3ac02bcc2bfda31822da"
82,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;3;9;10;12","553c2f216ac2a18f25906bc46d112256109c7387dda4026ac824c7e50bbd4f6e"
83,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;3;9;11;12","065e9e9e59341d939592ad9f87471602a00276c0c8d8a5942bf288b44c08b859"
84,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;3;10;11;12","bc78119c2f2bf9513c6529de6224fabadeebafba415a50b22ef33e5e48b1c2f0"
85,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;4;5;6;7","1effb99f1b537b31ece3a9469531534600e61d5b5a20afeb7de8412114154e6e"
86,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;4;5;6;8","bf9463d66dc595ceff014add849b2881d89b0c7f5de2a92c8e7b1ae69d597cc9"
87,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;4;5;6;9","5ec7cfd446e8a2b484de025f45efb853320a68eddb9e2990b81589bfb9b96818"
88,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;4;5;6;10","a6f69fb02a6b69264e790b0277c406a9f9e22b7ffcfd1d4f5b528237b179d10b"
89,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;5;6;11","553c6d0a72260e3736445ae72b9cd6fa076c56bfe9526298129eeaf8f4ede8d6"
90,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;4;5;6;12","a3ccf922d149c76973024d7a73ffcea2d8e297ab4812554ce4eba1abfadb9e9e"
91,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;4;5;7;8","073bf2fd311e59c3aa44801ea75eaef947a3002dafe67549ecac1de98fb0ab3b"
92,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;5;7;9","26d75ad088320b1f0ab2aa12c9f41dc968664e02183b613cdee78ad20ea6daa8"
93,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;5;7;10","500a1423bc5fbbbb7b652b48349309105716694357fffd7dcca9fb58805011b4"
94,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;5;7;11","26b30598fd11b0922a4a32964c04e72a848d49030dd31cdafb0eea757030723d"
95,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;5;7;12","467519075159dbf18414b9ef56696760c9cdd1b2b4df49f2e69b0aca7b92d45c"
96,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;2;4;5;8;9","d841f8ad7dafaeda9d9045c259c0f811611c66122dc1ee483e4d47b3a960f36c"
97,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;4;5;8;10","f66189a5a5a9b0b6cbc259633df73ccb2c2eea078ce77db62b0281fe915dd942"
98,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;2;4;5;8;11","866032169e2867d07475c2f241c1a9f479026bb5e6eaf67bbc030273fdea5240"
99,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;5;8;12","596ccd680754bd20103dc86d02da9c14d2aaf86012ea73d95969d1e337e9ca32"
100,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;5;9;10","df165cadc63a43bd739067fd4dbda46fe0d8afa315d41acae6332fe74b992f98"
101,1,12.5454545454545,0,0.875,0.4375,4,"1;2;4;5;9;11","9ac116c5a116616b5245a314c1427f92e78fefcb06ab57aa531a859805ecf82b"
102,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;5;9;12","1e9fa9413e380a134701da8f481da84d9933cd8a5397e71cf2a5169d5cd5959a"
103,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;5;10;11","70ebdfeca5afeb5cfdbcf9567e87a1c6f8713613a1afe3eddfd1c9ee4c8e972b"
104,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;5;10;12","070d63510d97d8f9ca1312674bda6bd816762b2e547cb17f0b6207809bef2dd1"
105,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;5;11;12","9415abdff6b454a424da15f341a265f0ad5a84ebac0f5a3e45d06ba2551a2b32"
106,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;4;6;7;8","b9b479de32d4c47ebcf895f57e6e99f9e8fc7489380d141584a3564f15f0ab1c"
107,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;4;6;7;9","e38ce7767cb4fe122d6ba63383398630c9e68d4f7e8f85b88543e77c6851533b"
108,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;6;7;10","b3ff42d305268a1857ae328a69b3c23b74cda73520123baf7cd8b3055c14cb18"
109,1,12.5454545454545,0,0.875,0.4375,6,"1;2;4;6;7;11","776586bc81eaf647de7c8f600b9a32920fcf1d9ecf7a5da87e42b7ec39047115"
110,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;6;7;12","47276d350515e84e95bb81065ef572003f0b3756a031aed500e89e34cbb244b5"
111,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;6;8;9","7bd1c05eb644810fa4cd4644b7a9c98ab5f3d61fa1daafcc3a1490648b7391ae"
112,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;4;6;8;10","240e1cd52ae82cc26e0177923f757a8791c144566358c4ea637b55b351384d1b"
113,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;6;8;11","66dc07c2dc3a3132030f4034467406c41005e2110a5be3dc70c3451416c5d717"
114,1,12.5454545454545,0,0.875,0.4375,6,"1;2;4;6;8;12","794553490cc49d1664c615151c5fd5f6b35d2eabf71f23e8fbd6b167b0a35d83"
115,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;6;9;10","76a205208099de5fb335a14529db5edced3cead4a09881f7d7f6648255cf4fc6"
116,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;6;9;11","b5962769325990f26ff319348f5751976627e3f8b108252d42a0cee0fb6ace3f"
117,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;6;9;12","aa7f8b278cb09fea8328987f30b4e9fa6d8a61c7c08f7e2b4145dd23f09cd051"
118,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;6;10;11","f4670e9aa4b8d5d324e14b95656eacc05d1f9ab1800103b3398b14807acc7c56"
119,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;6;10;12","682b461ce5c8c96241f063e38e0f6117ae5ee908184e0616b279a8873f478fc2"
120,1,12.5454545454545,0,0.875,0.4375,6,"1;2;4;6;11;12","1dcec83b44712586fb1176e4f96af88b074cdf8007894f5d7c13dbb73521e4b9"
121,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;4;7;8;9","4a9252401ef8e0f099320c1898aa5a81968b6b5529686c072f9fbb29c1a4530b"
122,1,13.2727272727273,0,0.625,0.3125,12,"1;2;4;7;8;10","85c469c81e0a8c91113374e7775c1561c434702233ed3565cb7b4bb49fa4c064"
123,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;7;8;11","870d39b1fbc13f142b6a7451f68089f61e9680cff5b3a498c1e5b7bb8acae741"
124,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;7;8;12","9177b92a6c93fa53cc7bf66be1f23c961622f7dcd39243483e07d51ffa441450"
125,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;7;9;10","d714c9bdaee51e6e37bcc77f920d894bcabd981aef5a173dc5dee1d799d25fc5"
126,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;7;9;11","49d4d8ddae8c03dd17bfeb1a3b85b36a548e9503d324e5bdb5f96c691148f25d"
127,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;7;9;12","c3bf440f3fdac3fd9f91c26a5b83dd71a5d31d5f2adbf3266b306acd777ed8fa"
128,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;7;10;11","cb1e97aae2de6b5331f165e1c7bd9776f97052ed0ebe8be8e1f5b64fdf580d73"
129,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;7;10;12","ce3beaf1abec18737658be37a9899afdbae13593d8597b21fc3a7c1b659fb777"
130,1,12.5454545454545,0,0.875,0.4375,6,"1;2;4;7;11;12","494a5cc8d9504c32a866e825c820cef65de9be4a0e4890b808ff2434b87988ba"
131,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;4;8;9;10","6c8aa5acf98cb5eacfbf61b4d745404172ea8e3d5f346f5a7fd2282b6e5a5778"
132,1,12.5454545454545,0,0.875,0.4375,4,"1;2;4;8;9;11","d80ee63c8d24fbc7f9b6fa8c4492f855c0b425c7474706d6b79a262b4ad5f4e8"
133,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;8;9;12","e9e2755deed1c8c936148bb9b87f2fc390f72378939dbb30c48c85e011668545"
134,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;4;8;10;11","5c2b23af1b4b7654a7cedabd09b63be9067340a28f089d95bc0341327cccb5a2"
135,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;8;10;12","365a41a93dde80bfe9e232bf39c9f13bdd46ff6bfb1c93cac3b6acd892da0a35"
136,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;8;11;12","57af95aa1f5e2fb9c10b22da61b9c00d0f64d29308e327ffa970fa00c8bebcb6"
137,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;9;10;11","65678df8f09c67a6697abdedba4d0976c60beaa4c5c5248da7eb1aa3253654b2"
138,1,12.5454545454545,0,0.875,0.4375,6,"1;2;4;9;10;12","19ff53f020d6a9f97c83b45e0bdce1e764fd600d44b124adbe25a030f7d755a5"
139,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;4;9;11;12","74d940b114c22e859dac9280118ddf06f1d44d35a8cf6231a411894706f0744e"
140,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;4;10;11;12","db3ec0f6a1baecb6f58c2d64873b5deecb653c4131c58f224fb1ef2f02ebd8ca"
141,1,13.2727272727273,0,0.625,0.3125,12,"1;2;5;6;7;8","7e364a97d02fe0901fe73b30d74cde4ec998acf2b68e868ed1d4fedb14616313"
142,1,13.2727272727273,0,0.625,0.3125,12,"1;2;5;6;7;9","883fbaf22beb06dc7de7cdf845f277b94805f9ee726daf7a71b4a66d89f0625b"
143,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;6;7;10","4a1ae226165c5c16a80c596e579788a9798e39e11cb3de99d630f26f46bbad7d"
144,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;5;6;7;11","5b132df0833b123eeef567f56b2947035b56ffc9c7232a7be1a3d28248fb46e6"
145,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;6;7;12","b53e74083aacd96c084386ed9580974ad6b449e1181e8b73f2d928d5777fe308"
146,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;6;8;9","d080930559e98140c8288dee46f963bdc2588a217592aece2b73ae8b0f520658"
147,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;5;6;8;10","266026549bcd858a23d9714989ca86eea8911571baebe1432685ac12cd1b77ce"
148,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;6;8;11","0d692a3cc1ad21b6e26a98785824a046a8f161b94c64a823626e820ad243a75b"
149,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;5;6;8;12","e651f71eeb116bfa907c4dc7893e8770b5ac33b212100bfaa646e41a4925e170"
150,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;5;6;9;10","071c1754c52d3cd2801d9f3c4db3303a97e0629c23e488a9aed87a76c9dea66e"
151,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;6;9;11","f466d59d2d02661ba56387495732ace325c7a79b48708e88a249111fd2914ce1"
152,1,13.2727272727273,0,0.625,0.3125,12,"1;2;5;6;9;12","917ef9099d530415c244f00bdb009ccf57801ce557e9cf92a4fb39bca57d2d6d"
153,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;5;6;10;11","4b78da47bfeeb225d31cdc2056d1fb5e30182c0601512642b1125fd631a02004"
154,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;6;10;12","8c98b503ff3210d65bff7636c3d4ae2eb947196b014ff525cadbfb063c82f0e2"
155,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;5;6;11;12","8df0317c4ebba860f51d88cc37147b7ed9deb751c9ca8dedc68befc20f9d7a9f"
156,1,13.3333333333333,0,0.604166666666667,0.302083333333333,12,"1;2;5;7;8;9","277b8e04bd9a48affa04eb1dbf8357800be292265ca8977b088d719a5d5ad411"
157,1,13.2727272727273,0,0.625,0.3125,12,"1;2;5;7;8;10","9f608ff93970fd55a282de6e14cf4812717506e54f0d74c5a32cf55a12ada8bb"
158,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;7;8;11","ce247c5fa8cc322d9e237e9962444c36772687b8465abc58d9c02d969dc2b1e8"
159,1,13.2727272727273,0,0.625,0.3125,12,"1;2;5;7;8;12","c7006fe483a5e9b68fbee6410e254cf8212ca6d682fe31891b0b48204c5bac0f"
160,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;5;7;9;10","c30cd8819f1d2529eefaed15b2438859eca8989efeb16cddc64e7c30990f95e5"
161,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;7;9;11","e969a6e35674309988501ac861996892b408a93369f84d6c155ce771ba4e91bc"
162,1,13.2727272727273,0,0.625,0.3125,12,"1;2;5;7;9;12","4ceccf1173cf0b6eed3db87d61893546bd7b87550027b05fc1f15bdbecb3ab7e"
163,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;5;7;10;11","eb7e2be3cbd30e269c934c5ffaf28fc68ba9ea90ff9cbcdf84993ca409c14f87"
164,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;7;10;12","12eab120313f046cc2279806db8de94c4ac1a01728022072bebbffebbbb7b764"
165,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;5;7;11;12","e4e51a8e1381ffad519913fc8d93e039871a447a120f24ba0a3738a44b7b5375"
166,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;5;8;9;10","c2f64290ad3d928acefb6dcdb659d7c9078a07cf8ce5045001d2fb8bcb3a1e06"
167,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;2;5;8;9;11","69ce5fb17c1296dd7cfb0ba42c68457cd4ebbc152fbca44a4b01a9ac489a510f"
168,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;8;9;12","6d85d843a4315eb1b4478203e96ec9c5a5eaac8d2b63958faddf74795b652a63"
169,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;8;10;11","f8e71a9c289a6c4d0e2e254c85b19b10a644aaf4d27f9a3cb2bf3951dfcc7da3"
170,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;5;8;10;12","bb75009b699cca44ab4990860c22daaf7aa9f412c4337cc4c63ce079e04dc17c"
171,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;8;11;12","e62985cd363733de4683b5e209abfa172635cba19d249cd0929cbe3387cbfd32"
172,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;5;9;10;11","334a455838839245d64a6b15aa858a5ff40f34c9ceb29ec05cb266f6dfc3d762"
173,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;5;9;10;12","e681ff8faac74ed14bba72fab43415ef7c18061bd388581ea707ed3d7594cc2e"
174,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;5;9;11;12","2bbb356926292681b19a9a610ad6dab7f7a7f1eda6700c9743cba157e6c9edc9"
175,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;5;10;11;12","fa6e9b2e02598b9d3ad293b88eec9aa3c79190d3c7c25837d41dd42582c4382e"
176,1,13.2727272727273,0,0.625,0.3125,12,"1;2;6;7;8;9","b07c2c7514395cbc45fe9742bf594423abfd6ed7850d324daf32695eb2a97ecf"
177,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;6;7;8;10","6bd014a0cf673e4e5f3341bee66209457be153193d1239bc82057917eeed11e6"
178,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;6;7;8;11","a91dc37e82da94eb58fb938250a451cd63a5829509474a86589129d1eb46bf44"
179,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;6;7;8;12","a57f55c7d896a4ecdc285e80f6e85da299450d53529878c9e5a9c104b09e40ec"
180,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;6;7;9;10","055ab21a1008f6db64069f77fa7f0d1c0d89fde11349d9b21d8e202e6ba00729"
181,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;6;7;9;11","08f6bb234e55f98c039b82e771dff0a90b99373d6570055912c5ec4836bd44f6"
182,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;6;7;9;12","7b1d4abe02a5b9174e3b7b2b18222f2cb2015eeff3ac5d8a0bf7be491595f785"
183,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;6;7;10;11","f531a035ffdd39277f19f998730e40ed856945146dfebc8f44fc5c618b4dcf30"
184,1,12.5454545454545,0,0.875,0.4375,4,"1;2;6;7;10;12","fa14d6b0d870603ae5e384d9f55bcdfca3683685edc9441813c29b8d47d613aa"
185,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;6;7;11;12","03721caee7d0092bf46204baf6480a4192f72139066bf0b86015a1eafe6fe284"
186,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;6;8;9;10","0c3adc6a105eae5d9a4e0aedddbf26bced15950e3d214b39e0ce95bd9c33c206"
187,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;6;8;9;11","a75e673d21478f2f31bd4b907d26fa276ee849d867203d5e4e87a54e513f213f"
188,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;6;8;9;12","e089af277cf41b8e79cac7ffeb313647842f4fce7db869d1d622236281602ed5"
189,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;6;8;10;11","d663a793e113a73cb84a671636bed773674b859628b0d5bf8043ac862a0ea436"
190,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;6;8;10;12","7a4f6dd735e127a6e49dde9d6ab1261cda5d233db089205bf1586f5abf46d1fe"
191,1,12.5454545454545,0,0.875,0.4375,6,"1;2;6;8;11;12","2185965e60b6508ad678c7f95cf0f04ab6ee5af4ca3f7c27a76261d123bf2d04"
192,1,12.5454545454545,0,0.875,0.4375,6,"1;2;6;9;10;11","9e086229bad684a36bc0fe6dd0f34b41a6f550e9c11cb1f3ba7df1c4c74489b4"
193,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;6;9;10;12","3c4548d1b54443d2b2f82c13215d841ca0cf800da263d0e558c82407d9ae3a08"
194,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;6;9;11;12","c43170dfa84009a1a7c7204c258aad33f395adf247979f03dc96f5c5bf3d14ec"
195,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;2;6;10;11;12","605bb5881ace287406974c1fcc858908f8bbb775e6f0d05fa8c84f39b990723f"
196,1,13.2727272727273,0,0.625,0.3125,12,"1;2;7;8;9;10","e15a92a06583587ac3eadb0a606d983b33d49839a99699c0a3073bfac8b81057"
197,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;7;8;9;11","a2ce1069bd4f91539cfedbb8b5609a86c017602d6c4fc45817abfb3ea6018821"
198,1,13.2727272727273,0,0.625,0.3125,12,"1;2;7;8;9;12","6409de1ff528e50f81e1825ea32463d4dd05b70295edb4b9703d865c45ca78a2"
199,1,13.2727272727273,0,0.625,0.3125,12,"1;2;7;8;10;11","0c0fd52743d1fce7b0f7a98913ac64651d442d8f9a854850e5a95071a9f5fa1d"
200,1,13.0909090909091,0,0.6875,0.34375,10,"1;2;7;8;10;12","037bb76d03a2f80c7337d492fb10b877cc067632c9f69281e12199d42e226fac"
201,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;7;8;11;12","2ee61ce4608255a3aa5464888b03ddb285985e168dfc6d5ba78408e45bc444a0"
202,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;7;9;10;11","357df85aea9bdd835658d407deb3af1fe6c276059f43c5e08dcd750ff34e4294"
203,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;7;9;10;12","9fd57140864ed107b41363dc80de1c0761f60b8dc0a072ba404b14425a2983d2"
204,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;7;9;11;12","2752a4c58d78256d728b42b53276e5475cea76af192d8a745d88d62ee5bf0a33"
205,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;7;10;11;12","b900ab254f964bce8ec74c8ab2714f8f0a744c9a55ad42eb567fe534aabd58ad"
206,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;8;9;10;11","1efe0262fb896e590f6c7baab240f3ca6fa5b63faa0d91e4090836f1f0f17a6e"
207,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;8;9;10;12","e0eaca9ddb1d2c4ed3cbcac7a4a881b7183acd6aadd2ac9118ac70899d69ac3c"
208,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;2;8;9;11;12","7b23087e2f851426347eb3a7dcb8388b5b43827e9b7cc5b9326888faf682f4dd"
209,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;2;8;10;11;12","a5acc9dd34381395ce216d66188da2602a6354b326d223e326782037da3c0d6f"
210,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;2;9;10;11;12","cd84680b5da796b2cbaef8e7fdfe2a839d363a9c32258da9ea08209946762d1e"
211,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;5;6;7","1a1f2ea8e12ac86b7eb0d7dd437c4063beef9bd666cbde1681e02b372d592845"
212,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;5;6;8","255680c9b1b5f9d9ddd9db11c432e75a282615d23a3d241445b4ed71593d255c"
213,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;5;6;9","aba2a00a0565b275307ad706baf6c07ee9c854baa77fc356013fe6be2aede723"
214,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;5;6;10","0ee466d8fe0bb2492405e676f14273748befdac0cd248ebea3595730063a5b14"
215,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;5;6;11","086d75f2a1308ce2e4511458bcf93c2cf1b714556a8a2a36446924a7c9b85849"
216,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;5;6;12","4b41c44df18b19a9e0b1c7f9f553abc81b0a9f218254695e99716fad61c8cccf"
217,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;5;7;8","28845fab981f4d80360cfd580b2806abdbaf8b1ac235a95832c35a6b6f57b2cd"
218,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;5;7;9","170b8a06ad3b54a65c249c6a666e7fd3f086891cad3fbba88e1c904871213aa5"
219,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;4;5;7;10","1b52dc54126ecc5b8a4af860c59a32b1b945d0c8891a65aeaf557f383d5a8b7a"
220,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;5;7;11","56cbbad84a8652f33388a7a251965e176de47eea32a692eb83ea8189a596ec48"
221,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;4;5;7;12","f69742b215f8af549393688e08b59912242dc7711c2228b066d6a2d17c180530"
222,1,12.5454545454545,0,0.875,0.4375,4,"1;3;4;5;8;9","c5f7327c2928ce6218435a17314582bb91cde2d84a1b6a8f39f319c7e2a8d39c"
223,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;5;8;10","b1d448d66bcf0ddcb81b647c2e7ec463a637ecb5a5dce6b9cf31d0fc09482e64"
224,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;3;4;5;8;11","0acbb81cb058b8b83fe34e83fe242918cde69882ec7ebbcf5072e808128af07e"
225,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;4;5;8;12","4ede0e4fc1e24ddc80ae7ad592f8c570c9f77f124b3c07452150c4b189675afa"
226,1,12.6060606060606,0,0.854166666666667,0.427083333333333,6,"1;3;4;5;9;10","8c7a9118454b5422f166f445c37585257725769603fd9605d2bd0cc971c75d71"
227,1,12.7878787878788,0,0.791666666666667,0.395833333333333,6,"1;3;4;5;9;11","8fcd9200574d174b0ef9e6d5809e7a81bb51868f954474bdc4b926aa48f1ce43"
228,1,12.8484848484848,0,0.770833333333334,0.385416666666667,8,"1;3;4;5;9;12","ff5d8eddb427b736688345ac17183a771a02da1298dec7c3bc0fe8e2a4b5ddd6"
229,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;5;10;11","bf511754ea6dd311677edd48a5ad802046ca078843cc719b1d30323bf3a471f5"
230,1,12.7878787878788,0,0.791666666666667,0.395833333333333,8,"1;3;4;5;10;12","f96ec446f1caea2efcaa0ed564f51763ed0b1637aec7386fda8a977441d0f5f8"
231,1,13.0909090909091,0,0.6875,0.34375,10,"1;3;4;5;11;12","548289d5d71f469a3fe9515a18e33a7534ea2e22310ffd3d8a1802f1734f9370"
232,1,13.030303030303,0,0.708333333333333,0.354166666666667,10,"1;3;4;6;7;8","8e827e3387a0940531b55138635e7ac82da2e8083983cf0553bb33015bb963b6"
233,1,13.2727272727273,0,0.625,0.3125,12,"1;3;4;6;7;9","7e136b8a6e6f6444d4f61b2f7cf839786fc43672d51565aa25017b28b759a662"
