"protocol_hash","layer","method","method_label","m","n","ratio","setting","rep","design_class","strict_foldover","seed","design_sha256","pwo_p","pwo_rank","pwo_full_rank","pwo_ms_efficiency","mallows_theta_c1","mallows_logdet_c1","mallows_det_root_c1","mallows_theta_c4","mallows_logdet_c4","mallows_det_root_c4","paper_label","method_order"
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",22,"strict_foldover",TRUE,1575399469,"21df8744e3663139d344bd057f1a5dcaf91a0ad36be511aee9eb9b61a6d994bf",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",23,"strict_foldover",TRUE,1575399470,"b65f1fd3e4e11fd6493a57985abcfa2bea0b4dd3f1b8ea97d512019dfdef3d2f",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",24,"strict_foldover",TRUE,1575399471,"337c2d59153409aadeb98b9af22c32ca88a169f24f6c2c96900728cb7e702a4d",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",25,"strict_foldover",TRUE,1575399472,"339ed3bc25a1083680c39c1c9648511d9b5228a6ac17276cc85d999f91d89a0f",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",26,"strict_foldover",TRUE,1575399473,"8a64629f10202860e5ac02b5ed6f469d8fbfb95f9ae54fbd3ec40698025f1df8",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",27,"strict_foldover",TRUE,1575399474,"ad6ba39852ffd48df64e9a1f59bb6fefbf0b7e64a9cbea5f370eabd48707e817",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",28,"strict_foldover",TRUE,1575399475,"760411e4319033ae9d6b2213b7ff17b3e27959e443d588324f66bd77eb4fee0a",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",29,"strict_foldover",TRUE,1575399476,"3c147150048ad25dd578b38714c557bdcfea3f1b80fe9db61da98511d58569cb",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",30,"strict_foldover",TRUE,1575399598,"e531627af11bdf96c0cf4d1cdcfd27313c5b1646cdf2dc9e932ee078dd8462e1",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",31,"strict_foldover",TRUE,1575399599,"3026d3970ffea84c1b85edebb3affd5af0ed587780b42eb72133032afd3bda93",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
